GeneId	Chromosome	Start	End	Length	GeneName	GeneBiotype	JC1_count	JC10_count	JC11_count	JC12_count	JC13_count	JC14_count	JC15_count	JC16_count	JC17_count	JC18_count	JC19_count	JC2_count	JC20_count	JC21_count	JC22_count	JC23_count	JC24_count	JC3_count	JC4_count	JC5_count	JC6_count	JC7_count	JC8_count	JC9_count
ENSG00000233665	chr10	48976554	48993046	1945	RP11-523O18.5	processed_transcript	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0
ENSG00000226576	chr10	48984564	49018897	474	RP11-523O18.1	antisense	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264800	chr10	48985512	48985587	76	MIR4294	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165633	chr10	49014245	49115509	8633	VSTM4	protein_coding	726	121	604	426	342	149	450	858	375	351	469	1457	431	563	191	620	532	357	328	164	575	620	1736	348
ENSG00000234736	chr10	49121839	49151547	2273	FAM170B-AS1	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172538	chr10	49131154	49134008	1401	FAM170B	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204161	chr10	49154725	49188585	4123	C10orf128	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236208	chr10	49296112	49299018	963	C10orf71-AS1	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177354	chr10	49299193	49327487	5411	C10orf71	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000165606	chr10	49364181	49396016	2890	DRGX	protein_coding	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235939	chr10	49419277	49472903	435	RP11-123B3.2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225830	chr10	49455368	49539538	14802	ERCC6	protein_coding	202	531	411	521	342	708	206	291	228	291	266	398	595	246	265	308	505	275	185	349	285	235	298	401
ENSG00000243251	chr10	49515105	49524227	2212	PGBD3	protein_coding	48	126	91	164	73	165	42	67	54	75	73	103	118	38	98	65	129	56	28	88	68	63	67	109
ENSG00000258838	chr10	49515201	49539538	3518	ERCC6-PGBD3	protein_coding	114	287	246	311	190	380	101	122	159	175	170	232	289	123	175	173	251	156	111	210	159	127	134	215
ENSG00000271237	chr10	49551308	49552652	607	RP11-140C5.3	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070748	chr10	49609095	49665104	2994	CHAT	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187714	chr10	49610301	49612720	2420	SLC18A3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178645	chr10	49679651	49710261	4316	C10orf53	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0
ENSG00000197444	chr10	49734643	49762379	5724	OGDHL	protein_coding	3	0	1	0	0	1	1	0	2	5	10	3	23	0	2	0	7	3	2	2	4	2	2	5
ENSG00000226389	chr10	49771841	49773299	1053	RP11-507K13.4	processed_pseudogene	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0
ENSG00000229870	chr10	49815096	49815562	467	RP11-507K13.6	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227345	chr10	49818279	49970203	5129	PARG	protein_coding	405	527	671	526	438	441	354	435	440	362	380	392	365	391	478	464	445	368	325	312	332	356	492	615
ENSG00000230166	chr10	49909613	49909942	330	RP11-526K21.2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204152	chr10	49942033	49974850	3056	TIMM23B	protein_coding	153	211	255	182	147	160	128	138	192	152	199	155	105	179	221	138	121	196	125	127	123	163	120	192
ENSG00000223111	chr10	49954214	49954414	201	SNORA74	snoRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000178440	chr10	49972763	49982053	711	LINC00843	lincRNA	16	33	30	12	15	12	15	21	31	20	44	19	15	39	27	10	18	37	16	28	16	23	23	26
ENSG00000222108	chr10	49979665	49979780	116	RNA5SP317	rRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204149	chr10	49982190	50010499	3160	AGAP6	protein_coding	90	139	171	125	109	93	105	94	152	137	134	148	105	108	142	82	118	151	78	103	112	106	147	145
ENSG00000235618	chr10	50021182	50067803	2549	FAM21EP	transcribed_unprocessed_pseudogene	7	1	1	6	1	7	1	4	4	0	2	9	10	6	7	3	10	5	1	8	3	1	3	2
ENSG00000226631	chr10	50025135	50027363	2229	SLC9A3P3	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099290	chr10	50067888	50133509	5162	FAM21A	protein_coding	735	811	827	842	526	590	660	634	673	667	769	1061	682	649	851	721	895	601	527	519	926	786	1382	812
ENSG00000233011	chr10	50150603	50152287	1685	SLC9A3P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188611	chr10	50182778	50248610	6985	ASAH2	protein_coding	0	19	18	29	11	19	15	18	4	14	5	3	7	13	8	8	7	15	8	7	8	7	6	7
ENSG00000225137	chr10	50264978	50266815	1838	DYNC1I2P1	processed_pseudogene	263	531	505	438	409	430	346	563	413	366	433	432	352	451	480	472	457	369	299	345	368	392	456	584
ENSG00000198964	chr10	50305586	50625163	6429	SGMS1	protein_coding	275	318	485	548	385	425	398	544	435	460	440	588	404	396	374	403	437	375	324	244	371	317	464	477
ENSG00000279863	chr10	50334538	50336123	1586	RP11-521C22.2	TEC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279291	chr10	50393006	50394561	1556	AC069547.1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279027	chr10	50393006	50394561	1556	RP11-521C22.3	TEC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000225303	chr10	50472814	50474246	373	RP11-512N4.2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238523	chr10	50590652	50590712	61	RNU7-107P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226200	chr10	50624951	50641451	12420	SGMS1-AS1	antisense	49	22	27	37	29	67	32	56	34	44	61	35	101	71	11	62	66	34	31	16	40	35	52	39
ENSG00000231588	chr10	50629532	50631075	1544	RP11-50E11.2	processed_pseudogene	0	0	2	4	2	2	1	1	2	1	1	1	1	0	1	1	0	0	0	0	2	0	0	0
ENSG00000231345	chr10	50655967	50660472	2966	BEND3P1	transcribed_processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0
ENSG00000232706	chr10	50676743	50686326	2498	NUTM2HP	unprocessed_pseudogene	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000226168	chr10	50695592	50695981	390	RP11-564C4.4	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230011	chr10	50705380	50708906	1002	CTSLP4	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000213667	chr10	50726947	50727969	1023	PGGT1BP1	processed_pseudogene	4	3	3	5	8	8	2	1	5	2	2	5	6	1	7	3	2	4	1	3	1	1	1	3
ENSG00000204147	chr10	50739318	50816495	4309	ASAH2B	protein_coding	70	148	92	87	59	68	67	71	70	46	96	86	63	129	102	103	88	82	75	63	46	44	51	121
ENSG00000148584	chr10	50799409	50885675	9603	A1CF	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000229711	chr10	50822692	50824525	636	RP11-449O16.2	sense_intronic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236944	chr10	50962993	50963358	366	CCDC58P2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000261368	chr10	50964270	50965220	951	RP11-96B5.4	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185532	chr10	50991358	52298350	7506	PRKG1	protein_coding	627	143	404	583	368	701	681	894	333	458	841	922	755	1027	393	709	468	376	334	224	544	413	1161	346
ENSG00000223502	chr10	51062579	51068553	421	RP11-96B5.3	antisense	0	0	0	2	0	2	0	3	2	1	2	1	2	4	1	1	2	1	3	0	0	4	1	0
ENSG00000231132	chr10	51244894	51245806	446	RP11-40C11.2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266591	chr10	51265325	51265452	128	AC022537.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207813	chr10	51299573	51299655	83	MIR605	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235279	chr10	51302566	51306709	400	RP11-539E19.2	sense_intronic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000213659	chr10	51319826	51320660	835	RSU1P3	processed_pseudogene	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000278260	chr10	51526341	51526433	93	AL157399.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000216022	chr10	51639743	51639832	90	AC068062.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177613	chr10	51695487	51699591	4105	CSTF2T	protein_coding	718	957	1661	825	892	728	500	821	1123	965	1340	895	642	864	1008	824	808	989	904	625	713	725	775	1292
ENSG00000236671	chr10	52230742	52314128	2873	PRKG1-AS1	antisense	0	12	1	4	0	10	7	1	0	6	6	4	8	0	9	0	0	1	1	5	3	1	7	4
ENSG00000107984	chr10	52314296	52318042	2206	DKK1	protein_coding	49	2483	238	459	514	1207	2180	147	279	46	275	688	269	179	1328	77	100	163	193	740	404	84	684	335
ENSG00000213657	chr10	52389112	52389488	377	RP11-346D6.4	processed_pseudogene	1	0	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0
ENSG00000227972	chr10	52411135	52413492	2266	PRKRIRP3	processed_pseudogene	0	0	2	0	1	0	2	1	0	1	0	0	1	0	2	0	0	3	0	0	1	0	0	3
ENSG00000231131	chr10	52450874	52470533	1177	LINC01468	lincRNA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000228651	chr10	52556702	52755409	650	RP11-556E13.1	antisense	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165471	chr10	52765380	52771700	3569	MBL2	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201196	chr10	52852607	52852703	97	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227121	chr10	52973488	52975815	415	RP11-319F12.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231399	chr10	53038285	53038544	260	SNRPEP8	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226296	chr10	53291072	53311065	597	RP11-71J2.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252161	chr10	53458197	53458288	92	RNA5SP318	rRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233805	chr10	53766400	53766614	215	RP11-449J3.3	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150275	chr10	53802771	55627942	15357	PCDH15	protein_coding	0	0	0	0	0	0	4	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0
ENSG00000263921	chr10	54347963	54348014	52	AC013737.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252252	chr10	54452423	54452511	89	RNU6-687P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234173	chr10	54486230	54656051	2300	RP11-257I14.1	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224697	chr10	54599678	54600683	1006	NEFMP1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221594	chr10	54607874	54607957	84	MIR548F1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236958	chr10	54864674	54869122	207	RP11-264A11.1	sense_intronic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236744	chr10	55247755	55597233	439	RP11-168O22.1	sense_intronic	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223800	chr10	55468327	55469222	316	RP11-598C10.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228048	chr10	55506219	55513217	436	RP11-598C10.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249860	chr10	55599303	55600041	739	MTRNR2L5	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236993	chr10	55667341	55668350	1010	GAPDHP21	processed_pseudogene	0	2	1	0	2	0	0	2	0	2	2	0	1	0	0	1	0	0	0	1	0	1	2	0
ENSG00000270541	chr10	55746551	55746908	358	RP11-478B11.2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122952	chr10	56357228	56361275	2378	ZWINT	protein_coding	64	1828	2743	673	1107	309	315	705	2023	545	418	214	166	242	1211	210	190	957	999	730	219	853	116	2339
ENSG00000238707	chr10	56595963	56596031	69	SNORD2	snoRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276818	chr10	57095699	57095781	83	AC026393.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264747	chr10	57304479	57304559	81	MIR3924	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235810	chr10	57513157	57513425	269	RP11-550A9.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223841	chr10	57955295	57957178	1884	RP11-448K10.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270192	chr10	57982285	57982993	709	MRPS35P3	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232115	chr10	58106423	58106879	457	RP11-123G9.1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151151	chr10	58191517	58267934	6133	IPMK	protein_coding	74	52	128	141	102	89	87	199	103	49	102	60	80	142	64	146	104	38	46	35	124	229	145	94
ENSG00000180221	chr10	58212541	58213036	496	TPT1P10	processed_pseudogene	3	0	4	1	0	1	2	1	2	0	2	4	3	5	0	3	3	0	2	0	0	1	2	0
ENSG00000122873	chr10	58269058	58289586	2857	CISD1	protein_coding	370	627	658	785	448	328	321	563	456	360	492	362	396	489	527	457	574	354	370	308	409	382	291	637
ENSG00000228527	chr10	58304553	58305621	328	RP11-179B15.5	lincRNA	0	0	1	0	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000261076	chr10	58325614	58327030	1417	RP11-179B15.6	lincRNA	6	4	6	13	1	2	4	13	2	8	12	6	9	4	8	6	9	4	4	5	11	19	0	2
ENSG00000072401	chr10	58334975	58370753	3486	UBE2D1	protein_coding	216	205	337	336	236	282	220	294	168	168	235	249	350	369	206	321	418	153	128	101	213	157	368	309
ENSG00000108064	chr10	58385022	58399221	5606	TFAM	protein_coding	285	495	1017	568	633	319	244	486	739	279	421	278	361	418	506	378	333	479	400	290	257	317	340	962
ENSG00000122870	chr10	58513140	58831437	6569	BICC1	protein_coding	2030	1587	2531	2336	1866	2191	1833	4583	2435	2187	3591	2659	1920	3193	2039	2202	2629	2157	1930	1398	2272	2938	1752	2529
ENSG00000183055	chr10	58715554	58716257	704	FAM133CP	processed_pseudogene	1	0	4	8	3	7	4	5	10	7	1	1	4	10	3	8	0	4	6	3	4	2	4	3
ENSG00000252076	chr10	58869184	58869528	345	RN7SKP196	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237949	chr10	58999626	59001543	477	LINC00844	lincRNA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2
ENSG00000226888	chr10	59088701	59089039	339	RP11-561G1.3	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226557	chr10	59136625	59138182	1558	TRAF6P1	processed_pseudogene	0	1	6	2	0	2	4	2	2	2	8	2	3	0	0	2	0	0	3	0	2	2	0	2
ENSG00000165443	chr10	59176590	59247774	4093	PHYHIPL	protein_coding	1	1	0	0	1	0	0	0	0	1	2	3	0	0	0	0	0	1	0	1	0	1	0	0
ENSG00000148541	chr10	59246129	59363181	6753	FAM13C	protein_coding	4	5	4	22	1	72	24	18	1	71	9	40	96	13	2	17	101	2	5	20	86	5	12	2
ENSG00000236556	chr10	59282147	59282835	336	RP11-443O13.3	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235469	chr10	59551404	59551878	475	MRPL50P4	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235140	chr10	59589150	59611248	537	RP11-135D11.2	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165449	chr10	59650761	59736002	4429	SLC16A9	protein_coding	7	2	12	12	3	23	2	3	2	9	8	10	7	1	12	3	16	12	4	1	10	4	4	4
ENSG00000227877	chr10	59736995	59753445	2080	LINC00948	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0
ENSG00000108091	chr10	59788763	59906656	7345	CCDC6	protein_coding	1053	1378	1738	1400	1505	1369	1092	1497	1408	1398	1358	1455	1059	1760	1730	1845	1102	1567	1149	900	1375	1236	1259	1626
ENSG00000235931	chr10	59955430	59960913	4602	LINC01553	lincRNA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151150	chr10	60026298	60733490	25614	ANK3	protein_coding	21	155	272	239	158	183	128	102	47	442	64	318	303	33	269	43	412	18	66	176	448	68	131	232
ENSG00000232682	chr10	60050668	60060743	1608	RP11-388P9.2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202190	chr10	60081741	60081854	114	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000122872	chr10	60684505	60685209	705	ARL4P	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000254271	chr10	60734342	60741828	434	RP11-131N11.4	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170312	chr10	60778331	60794852	3931	CDK1	protein_coding	51	1465	1980	744	857	321	410	788	1332	460	279	290	266	361	842	180	234	497	467	424	172	551	238	1697
ENSG00000072422	chr10	60869438	61001440	4841	RHOBTB1	protein_coding	927	811	823	1280	683	837	1217	1246	709	1051	2466	2354	1158	1822	839	2151	1200	1281	730	780	1249	902	1327	738
ENSG00000223107	chr10	60912765	60912927	163	RNU2-72P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227244	chr10	61016275	61026420	696	LINC00845	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000196932	chr10	61406643	61453450	6907	TMEM26	protein_coding	68	32	71	105	19	33	182	124	2	67	37	495	161	72	35	65	73	11	8	68	84	87	229	3
ENSG00000237233	chr10	61452639	61481956	863	TMEM26-AS1	antisense	2	0	5	1	0	0	1	0	0	1	0	6	2	0	1	0	5	0	0	1	3	0	7	0
ENSG00000183346	chr10	61662961	61766766	1685	C10orf107	protein_coding	5	3	2	17	2	10	92	8	3	8	6	81	16	5	8	3	5	1	1	14	7	2	41	1
ENSG00000272592	chr10	61684892	61685388	497	RP11-63A2.2	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233643	chr10	61781745	61821246	510	RP11-491H19.1	lincRNA	0	0	0	1	0	0	2	0	0	0	1	0	2	0	2	0	0	2	0	0	0	0	1	0
ENSG00000150347	chr10	61901300	62096944	8164	ARID5B	protein_coding	1917	3202	1471	4911	1616	2821	5478	1619	1617	3029	2595	7948	4802	2250	3466	2421	4582	2625	1293	2356	6471	1437	10505	1422
ENSG00000221272	chr10	61926936	61927018	83	AC067742.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221094	chr10	62116215	62116301	87	AL671972.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182010	chr10	62183035	62268707	9548	RTKN2	protein_coding	66	273	109	89	117	313	90	57	110	83	84	145	85	76	216	88	53	72	46	96	48	29	121	101
ENSG00000234756	chr10	62289521	62304033	706	RP11-120C12.3	lincRNA	1	0	0	1	0	0	3	3	0	0	1	0	1	1	1	0	4	6	0	0	4	0	1	0
ENSG00000240940	chr10	62350006	62350297	292	RN7SL591P	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138311	chr10	62374192	62672011	9073	ZNF365	protein_coding	134	346	223	127	198	450	154	97	109	180	161	226	60	82	271	153	61	103	110	130	68	62	70	160
ENSG00000234489	chr10	62741208	62741385	178	ALDH7A1P4	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000238280	chr10	62793562	62805887	688	RP11-436D10.3	antisense	1	3	1	1	2	11	1	5	3	6	3	5	1	1	2	3	0	5	5	4	2	0	1	5
ENSG00000181915	chr10	62804857	62808483	3627	ADO	protein_coding	517	726	891	506	700	663	331	551	558	566	561	553	381	736	600	669	430	426	403	376	325	354	470	759
ENSG00000122877	chr10	62811996	62919900	3689	EGR2	protein_coding	550	293	411	30	555	460	61	148	428	338	647	404	43	167	497	278	44	285	316	201	48	171	23	222
ENSG00000199446	chr10	63110139	63110246	108	RNU6-543P	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224301	chr10	63123938	63125537	505	RP11-144G16.1	antisense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000148572	chr10	63133247	63155031	1901	NRBF2	protein_coding	1259	979	1133	993	1067	1561	705	1014	1016	1100	1594	1093	779	1233	948	1334	841	1183	859	533	790	887	944	1067
ENSG00000171988	chr10	63167221	63465881	10945	JMJD1C	protein_coding	995	1259	1559	1443	1113	1195	992	1728	1110	1141	1475	1729	1362	1201	1126	1281	925	974	766	857	1171	1176	1458	1184
ENSG00000234369	chr10	63222155	63223045	891	TATDN1P1	processed_pseudogene	11	27	29	23	23	36	10	21	13	12	26	18	20	24	15	21	39	23	21	13	12	20	34	28
ENSG00000270421	chr10	63358745	63359104	360	RP11-351O1.4	processed_pseudogene	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221063	chr10	63372942	63373053	112	MIR1296	miRNA	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235816	chr10	63427297	63427939	643	PRELID1P3	processed_pseudogene	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000272767	chr10	63465229	63466563	1335	JMJD1C-AS1	antisense	7	25	14	10	6	10	11	21	5	20	20	12	13	25	16	16	12	15	20	16	12	5	4	9
ENSG00000224412	chr10	63489461	63489638	178	RP11-351O1.3	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165476	chr10	63521363	63625123	5205	REEP3	protein_coding	726	1294	1289	1165	973	972	756	1362	861	684	1031	1127	1047	1200	1047	1124	924	710	520	630	819	780	1129	1034
ENSG00000232075	chr10	63634317	63634827	511	MRPL35P2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000270352	chr10	63658074	63658521	448	RP11-111N20.4	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228566	chr10	63664664	63990568	794	RP11-170M17.1	lincRNA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213609	chr10	63902451	63903245	795	RP11-170M17.2	processed_pseudogene	72	83	115	133	91	136	59	80	90	117	130	105	151	114	110	137	188	97	82	73	123	84	98	133
ENSG00000226426	chr10	64036345	64037280	622	RP11-174J11.1	lincRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
